"period","iso_alpha_3_code","parameter","0.1","0.5","0.9","estimate_version"
"2000, 2005","LKA","percent_change_in_mmr",21.9350747797116,27.0979991359071,35.8014480831916,"estimates_12-19-22"
"2005, 2010","LKA","arr",1.69667732241501,3.10546990818937,5.69824417251392,"estimates_12-19-22"
"2005, 2010","LKA","percent_change_in_mmr",8.13350926746262,14.3819016060685,24.7919684942266,"estimates_12-19-22"
"2010, 2015","LKA","arr",0.614505642341148,4.57020270341386,6.19271464354948,"estimates_12-19-22"
"2010, 2015","LKA","percent_change_in_mmr",3.02580539251212,20.428176660343,26.6285823963881,"estimates_12-19-22"
"2015, 2020","LKA","arr",-3.38179613710595,1.25531993741593,3.25020922597695,"estimates_12-19-22"
"2015, 2020","LKA","percent_change_in_mmr",-18.422660999773,6.08367826766835,14.9992801708913,"estimates_12-19-22"
"2016, 2020","LKA","arr",-3.58432083049187,0.971302126051293,3.12899229245994,"estimates_12-19-22"
"2016, 2020","LKA","percent_change_in_mmr",-15.4160030838387,3.81070204589781,11.7644011520651,"estimates_12-19-22"
"2000, 2015","VCT","arr",2.89316794374557,5.03897765546683,7.21524085161443,"estimates_12-19-22"
"2000, 2015","VCT","percent_change_in_mmr",35.2071617531346,53.0387149082285,66.1179943348367,"estimates_12-19-22"
"2000, 2020","VCT","arr",-0.992913749859138,1.10861043282526,2.98806575725321,"estimates_12-19-22"
"2000, 2020","VCT","percent_change_in_mmr",-21.9673479120498,19.8862016360149,44.987668954213,"estimates_12-19-22"
"2010, 2020","VCT","arr",-6.29751535185673,-3.17545737945201,-0.491581472715065,"estimates_12-19-22"
"2010, 2020","VCT","percent_change_in_mmr",-87.7144153114225,-37.375207875381,-5.03865187526149,"estimates_12-19-22"
"2000, 2005","VCT","arr",4.32831024552283,6.81523196207951,10.4111786400577,"estimates_12-19-22"
"2000, 2005","VCT","percent_change_in_mmr",19.4599413701873,28.8771551295191,40.5811655240051,"estimates_12-19-22"
"2005, 2010","VCT","arr",0.386855357781803,3.99299411929637,6.70721102818255,"estimates_12-19-22"
"2005, 2010","VCT","percent_change_in_mmr",1.91568958630599,18.0982397781944,28.4919770115637,"estimates_12-19-22"
"2010, 2015","VCT","arr",0.792227574213272,4.37899703399806,7.42049051738605,"estimates_12-19-22"
"2010, 2015","VCT","percent_change_in_mmr",3.88371048967262,19.6637995510476,30.9972982158842,"estimates_12-19-22"
"2015, 2020","VCT","arr",-14.4042068098671,-10.7209673812013,-7.48959085297099,"estimates_12-19-22"
"2015, 2020","VCT","percent_change_in_mmr",-105.486538692609,-70.9239217662307,-45.423435182057,"estimates_12-19-22"
"2016, 2020","VCT","arr",-18.0870394672606,-14.2806334173312,-10.9429466151701,"estimates_12-19-22"
"2016, 2020","VCT","percent_change_in_mmr",-106.159836636835,-77.043510216344,-54.9167782148049,"estimates_12-19-22"
"2000, 2015","SDN","arr",2.6324693376037,4.96726810401904,7.81750791337574,"estimates_12-19-22"
"2000, 2015","SDN","percent_change_in_mmr",32.6232640326215,52.5308525920217,69.0447047354507,"estimates_12-19-22"
"2000, 2020","SDN","arr",2.07064096980012,4.21166865099825,6.84326846899855,"estimates_12-19-22"
"2000, 2020","SDN","percent_change_in_mmr",33.9083725049576,56.9295795582975,74.55506885065,"estimates_12-19-22"
"2010, 2020","SDN","arr",0.336529920463736,3.388367545962,6.90881875250297,"estimates_12-19-22"
"2010, 2020","SDN","percent_change_in_mmr",3.30930121758631,28.7401230055445,49.8865980855642,"estimates_12-19-22"
"2000, 2005","SDN","arr",-0.0683871879528239,4.23226051300928,7.6508430509786,"estimates_12-19-22"
"2000, 2005","SDN","percent_change_in_mmr",-0.342521226786586,19.0722191717347,31.7874862800479,"estimates_12-19-22"
"2005, 2010","SDN","arr",2.18611519033832,5.90751058744824,11.4122999557264,"estimates_12-19-22"
"2005, 2010","SDN","percent_change_in_mmr",10.3543723421373,25.5747953458497,43.4822248525873,"estimates_12-19-22"
"2010, 2015","SDN","arr",1.40839540451088,4.84051842260164,8.94495516257535,"estimates_12-19-22"
"2010, 2015","SDN","percent_change_in_mmr",6.79973804814579,21.4964171491841,36.0614513970585,"estimates_12-19-22"
"2015, 2020","SDN","arr",-1.70474448702948,1.95118066462319,5.95763857520838,"estimates_12-19-22"
"2015, 2020","SDN","percent_change_in_mmr",-8.89753729323187,9.29512060453973,25.7611009012066,"estimates_12-19-22"
"2016, 2020","SDN","arr",-1.13831351181317,2.77433565550148,6.95043477919361,"estimates_12-19-22"
"2016, 2020","SDN","percent_change_in_mmr",-4.65850621973324,10.5037468849531,24.2716348318566,"estimates_12-19-22"
"2000, 2015","SUR","arr",3.14503669979817,5.42763939507272,8.1295388822945,"estimates_12-19-22"
"2000, 2015","SUR","percent_change_in_mmr",37.6093955400013,55.6982456558919,70.4601749626778,"estimates_12-19-22"
"2000, 2020","SUR","arr",3.37766032131832,5.30911042820698,7.72145008237951,"estimates_12-19-22"
"2000, 2020","SUR","percent_change_in_mmr",49.1114411199407,65.417488703248,78.6536626873998,"estimates_12-19-22"
"2010, 2020","SUR","arr",0.591621941906907,3.58398632953319,6.91967196431768,"estimates_12-19-22"
"2010, 2020","SUR","percent_change_in_mmr",5.74461200003707,30.1205542340874,49.9409659664383,"estimates_12-19-22"
"2000, 2005","SUR","arr",4.61306402586029,7.59209264747893,11.3435173891921,"estimates_12-19-22"
"2000, 2005","SUR","percent_change_in_mmr",20.5985211338525,31.5868150409677,43.2875168782103,"estimates_12-19-22"
"2005, 2010","SUR","arr",2.89067747858804,6.34209076190597,11.0532275539778,"estimates_12-19-22"
"2005, 2010","SUR","percent_change_in_mmr",13.4574403389793,27.174537919657,42.4583629411195,"estimates_12-19-22"
"2010, 2015","SUR","arr",-1.27933944675098,1.95313297428003,5.92888660010952,"estimates_12-19-22"
"2010, 2015","SUR","percent_change_in_mmr",-6.60572016320421,9.30397419541504,25.6542985574446,"estimates_12-19-22"
"2015, 2020","SUR","arr",0.582530750434787,5.38390244562261,9.45004841372073,"estimates_12-19-22"
"2015, 2020","SUR","percent_change_in_mmr",2.87064280063673,23.6005830857819,37.6559792890997,"estimates_12-19-22"
"2016, 2020","SUR","arr",-2.51785843169964,2.44880329060426,6.81909526322899,"estimates_12-19-22"
"2016, 2020","SUR","percent_change_in_mmr",-10.5960666823718,9.33076953772146,23.8727428981292,"estimates_12-19-22"
"2000, 2015","SWZ","arr",0.892973920251895,3.95105762281882,5.76795002178525,"estimates_12-19-22"
"2000, 2015","SWZ","percent_change_in_mmr",12.5362775481375,44.7144510552464,57.9029482951226,"estimates_12-19-22"
"2000, 2020","SWZ","arr",1.80797826111506,4.7112289343926,6.41327942379545,"estimates_12-19-22"
"2000, 2020","SWZ","percent_change_in_mmr",30.343603385567,61.0248446929399,72.2700150686889,"estimates_12-19-22"
"2010, 2020","SWZ","arr",6.98459200256505,10.2495651107514,12.8853432395773,"estimates_12-19-22"
"2010, 2020","SWZ","percent_change_in_mmr",50.2648967896951,64.1187930563915,72.432546246798,"estimates_12-19-22"
"2000, 2005","SWZ","arr",-6.26510429457505,-2.43208372122553,-0.351746477659826,"estimates_12-19-22"
"2000, 2005","SWZ","percent_change_in_mmr",-36.7870587768996,-12.9307017852699,-1.77428947607188,"estimates_12-19-22"
"2005, 2010","SWZ","arr",-3.74836481428091,0.505295454703254,3.3593821131641,"estimates_12-19-22"
"2005, 2010","SWZ","percent_change_in_mmr",-20.613163359916,2.49482878901654,15.4620041613254,"estimates_12-19-22"
"2010, 2015","SWZ","arr",10.0410077625958,13.5843858119547,16.5913263158949,"estimates_12-19-22"
"2010, 2015","SWZ","percent_change_in_mmr",39.4711687602565,49.2987330958926,56.3761564948482,"estimates_12-19-22"
"2015, 2020","SWZ","arr",3.11350456552329,6.88135305415478,10.1503597955474,"estimates_12-19-22"
"2015, 2020","SWZ","percent_change_in_mmr",14.4162900135161,29.1119031289304,39.8012130940301,"estimates_12-19-22"
"2016, 2020","SWZ","arr",-0.392841543199117,3.47526576503605,6.90072401098892,"estimates_12-19-22"
"2016, 2020","SWZ","percent_change_in_mmr",-1.58377826109213,12.9781222513541,24.1209044476429,"estimates_12-19-22"
"2000, 2015","SWE","arr",0.175243469842489,2.17667247615783,3.61857440709048,"estimates_12-19-22"
"2000, 2015","SWE","percent_change_in_mmr",2.59440344930875,27.8556251960665,41.887311717442,"estimates_12-19-22"
"2000, 2020","SWE","arr",-0.395767687013926,1.52876583380019,2.85668015144006,"estimates_12-19-22"
"2000, 2020","SWE","percent_change_in_mmr",-8.23705126191137,26.343159317615,43.5229615879353,"estimates_12-19-22"
"2010, 2020","SWE","arr",-2.78211059592655,-0.0290467669676521,2.41100478589962,"estimates_12-19-22"
"2010, 2020","SWE","percent_change_in_mmr",-32.0764931399874,-0.290890054975683,21.4237323566075,"estimates_12-19-22"
"2000, 2005","SWE","arr",0.375846982007944,3.82202330851531,5.87654813266399,"estimates_12-19-22"
"2000, 2005","SWE","percent_change_in_mmr",1.86168622385416,17.3950983633496,25.4594865233641,"estimates_12-19-22"
"2005, 2010","SWE","arr",-0.669988994817295,2.56130477534409,4.6638873732869,"estimates_12-19-22"
"2005, 2010","SWE","percent_change_in_mmr",-3.40668808141809,12.0204018294543,20.8000379598198,"estimates_12-19-22"
"2010, 2015","SWE","arr",-2.69484320566577,0.470267811463768,3.08332425890852,"estimates_12-19-22"
"2010, 2015","SWE","percent_change_in_mmr",-14.4241739627287,2.32391047559882,14.287044982546,"estimates_12-19-22"
"2015, 2020","SWE","arr",-3.93916853248044,-0.395715919730934,2.81259039496784,"estimates_12-19-22"
"2015, 2020","SWE","percent_change_in_mmr",-21.7693417519842,-1.9982832215684,13.1188866532619,"estimates_12-19-22"
"2016, 2020","SWE","arr",-4.34646984078371,-0.620196318557187,2.87298011280715,"estimates_12-19-22"
"2016, 2020","SWE","percent_change_in_mmr",-18.9887534626723,-2.51181279852652,10.8561796251505,"estimates_12-19-22"
"2000, 2015","CHE","arr",-1.08170703310913,1.36784394061546,3.35615134114625,"estimates_12-19-22"
"2000, 2015","CHE","percent_change_in_mmr",-17.61613686841,18.5496528283403,39.5541762438376,"estimates_12-19-22"
"2000, 2020","CHE","arr",-1.92684186907731,0.389901959336757,2.04318314209617,"estimates_12-19-22"
"2000, 2020","CHE","percent_change_in_mmr",-47.0155823571616,7.50174314877174,33.5444326909007,"estimates_12-19-22"
"2010, 2020","CHE","arr",-2.09301555128475,1.09486669905773,3.3866268167392,"estimates_12-19-22"
"2010, 2020","CHE","percent_change_in_mmr",-23.2816704696028,10.3705888032237,28.7277160231314,"estimates_12-19-22"
"2000, 2005","CHE","arr",-7.24736891302405,-3.09800249053698,-0.680395231649019,"estimates_12-19-22"
"2000, 2005","CHE","percent_change_in_mmr",-43.672820146941,-16.7541351373426,-3.4605052155421,"estimates_12-19-22"
"2005, 2010","CHE","arr",-0.845659968197138,3.02128778489174,5.5860168092058,"estimates_12-19-22"
"2005, 2010","CHE","percent_change_in_mmr",-4.31896691813906,14.02076579551,24.368766027272,"estimates_12-19-22"
"2010, 2015","CHE","arr",1.01980794453763,4.86422723171052,7.5001064022192,"estimates_12-19-22"
"2010, 2015","CHE","percent_change_in_mmr",4.97122037711188,21.5894227323379,31.2714367991014,"estimates_12-19-22"
"2015, 2020","CHE","arr",-6.67021141793182,-2.63441062009019,0.760556400517851,"estimates_12-19-22"
"2015, 2020","CHE","percent_change_in_mmr",-39.5859896733353,-14.0789459480913,3.73138404749207,"estimates_12-19-22"
"2016, 2020","CHE","arr",-2.04656151709631,2.23381511806018,5.74434156430517,"estimates_12-19-22"
"2016, 2020","CHE","percent_change_in_mmr",-8.53065437831015,8.54769472564048,20.5286535184207,"estimates_12-19-22"
"2000, 2015","SYR","arr",-2.96678359785334,0.916726423279064,3.58218679708234,"estimates_12-19-22"
"2000, 2015","SYR","percent_change_in_mmr",-56.0517579969479,12.8473454754598,41.5692573561303,"estimates_12-19-22"
"2000, 2020","SYR","arr",-2.31643106617443,0.788006115623566,2.85658079498997,"estimates_12-19-22"
"2000, 2020","SYR","percent_change_in_mmr",-58.9288188504932,14.5809646203952,43.5218380728401,"estimates_12-19-22"
"2010, 2020","SYR","arr",-6.94048023993191,-3.33434679876414,0.0500366234043241,"estimates_12-19-22"
"2010, 2020","SYR","percent_change_in_mmr",-100.180328758727,-39.575387320241,0.49911236760102,"estimates_12-19-22"
"2000, 2005","SYR","arr",3.51340842591254,6.87021277559438,10.367347892426,"estimates_12-19-22"
"2000, 2005","SYR","percent_change_in_mmr",16.1105539151879,29.0724064467264,40.4508027996506,"estimates_12-19-22"
"2005, 2010","SYR","arr",-2.45234714587397,2.69784393788394,5.21083327839223,"estimates_12-19-22"
"2005, 2010","SYR","percent_change_in_mmr",-13.0451779717978,12.6189893893396,22.9365950134559,"estimates_12-19-22"
"2010, 2015","SYR","arr",-13.1977331429361,-7.01583109254448,-1.45833101616029,"estimates_12-19-22"
"2010, 2015","SYR","percent_change_in_mmr",-93.4573052990955,-42.0191262797531,-7.56407939745291,"estimates_12-19-22"
"2015, 2020","SYR","arr",-3.67134445426258,0.230011542391168,4.25900026025682,"estimates_12-19-22"
"2015, 2020","SYR","percent_change_in_mmr",-20.1495731427375,1.14346961123818,19.1803464473486,"estimates_12-19-22"
"2016, 2020","SYR","arr",-5.06421160169514,-1.13539768591395,3.11224833768556,"estimates_12-19-22"
"2016, 2020","SYR","percent_change_in_mmr",-22.4543922057802,-4.64630012286228,11.7052849484027,"estimates_12-19-22"
"2000, 2015","TJK","arr",5.33760476552627,7.96224156075304,10.6720022339329,"estimates_12-19-22"
"2000, 2015","TJK","percent_change_in_mmr",55.0958834731039,69.7095054487841,79.8264975794662,"estimates_12-19-22"
"2000, 2020","TJK","arr",3.95440178934859,6.97181863753703,9.98408388506013,"estimates_12-19-22"
"2000, 2020","TJK","percent_change_in_mmr",54.6554572745445,75.2009223801569,86.4233227911461,"estimates_12-19-22"
"2010, 2020","TJK","arr",1.66105245583028,6.33225726809616,11.4845455266258,"estimates_12-19-22"
"2010, 2020","TJK","percent_change_in_mmr",15.3042906285206,46.912342636031,68.2873506117651,"estimates_12-19-22"
"2000, 2005","TJK","arr",4.04317785040602,8.4726431940208,12.9096195235897,"estimates_12-19-22"
"2000, 2005","TJK","percent_change_in_mmr",18.3034885619794,34.5335348379534,47.5589746170351,"estimates_12-19-22"
"2005, 2010","TJK","arr",2.29909475900934,6.53238396018811,10.9222660407907,"estimates_12-19-22"
"2005, 2010","TJK","percent_change_in_mmr",10.8593493801851,27.8641594774388,42.0803377580428,"estimates_12-19-22"
"2010, 2015","TJK","arr",4.27216581331778,8.65387419288338,13.3359944643318,"estimates_12-19-22"
"2010, 2015","TJK","percent_change_in_mmr",19.2335306993035,35.1240829912621,48.6651189932187,"estimates_12-19-22"
"2015, 2020","TJK","arr",-2.89684242976957,3.98709913189278,10.8303730317282,"estimates_12-19-22"
"2015, 2020","TJK","percent_change_in_mmr",-15.5857072826423,18.0740958604469,41.8136041444761,"estimates_12-19-22"
"2016, 2020","TJK","arr",-3.27881774497756,4.26687278734486,11.8216358528681,"estimates_12-19-22"
"2016, 2020","TJK","percent_change_in_mmr",-14.0142193137301,15.6904370700269,37.6786055351693,"estimates_12-19-22"
"2000, 2015","TZA","arr",2.86261848501601,5.80535049431563,7.17036098507173,"estimates_12-19-22"
"2000, 2015","TZA","percent_change_in_mmr",34.9095778341231,58.138454884717,65.8891321692723,"estimates_12-19-22"
"2000, 2020","TZA","arr",3.18757239263185,5.98545549996724,7.30335414141877,"estimates_12-19-22"
"2000, 2020","TZA","percent_change_in_mmr",47.1395346146452,69.7928368655909,76.7919459352682,"estimates_12-19-22"
"2010, 2020","TZA","arr",3.47516097772136,7.17689331943577,9.440540752473,"estimates_12-19-22"
"2010, 2020","TZA","percent_change_in_mmr",29.3559339801757,51.2121718689664,61.0952584758808,"estimates_12-19-22"
"2000, 2005","TZA","arr",3.2974093959498,6.49640558295455,8.29683932239509,"estimates_12-19-22"
"2000, 2005","TZA","percent_change_in_mmr",15.1996458363289,27.7342781416821,33.9555321123315,"estimates_12-19-22"
"2005, 2010","TZA","arr",-0.914624181922196,3.32433984092377,5.2014989962547,"estimates_12-19-22"
"2005, 2010","TZA","percent_change_in_mmr",-4.67930048128727,15.3137548123997,22.9006201671248,"estimates_12-19-22"
"2010, 2015","TZA","arr",3.50390305302392,7.93790948485002,10.5454403599776,"estimates_12-19-22"
"2010, 2015","TZA","percent_change_in_mmr",16.0706756808545,32.7595693914813,40.9787133712298,"estimates_12-19-22"
"2015, 2020","TZA","arr",2.63269041918263,6.31502658463889,9.45882312205076,"estimates_12-19-22"
"2015, 2020","TZA","percent_change_in_mmr",12.3338641436528,27.0759231464532,37.683325932294,"estimates_12-19-22"
"2016, 2020","TZA","arr",1.62147223191498,5.38552727352138,8.68031733769084,"estimates_12-19-22"
"2016, 2020","TZA","percent_change_in_mmr",6.28002970244371,19.3798115493413,29.3344988660139,"estimates_12-19-22"
"2000, 2015","MKD","arr",3.95483166775671,6.73505542577447,10.266430977133,"estimates_12-19-22"
"2000, 2015","MKD","percent_change_in_mmr",44.745738555997,63.5875090698419,78.5611319059095,"estimates_12-19-22"
"2000, 2020","MKD","arr",4.01995070651681,7.00529421261844,10.8223658482533,"estimates_12-19-22"
"2000, 2020","MKD","percent_change_in_mmr",55.2460349476262,75.3663976588095,88.5189595706376,"estimates_12-19-22"
"2010, 2020","MKD","arr",3.31651953737487,7.16281994547476,12.8012340650012,"estimates_12-19-22"
"2010, 2020","MKD","percent_change_in_mmr",28.2262887388658,51.143461826768,72.1997005723616,"estimates_12-19-22"
"2000, 2005","MKD","arr",3.28636947063547,6.45411016080022,10.7714971458315,"estimates_12-19-22"
"2000, 2005","MKD","percent_change_in_mmr",15.1528226088249,27.5812907750699,41.6420655735941,"estimates_12-19-22"
"2005, 2010","MKD","arr",3.07108502949653,6.62802687298767,11.6679745713459,"estimates_12-19-22"
"2005, 2010","MKD","percent_change_in_mmr",14.2345765947521,28.2083019567759,44.2001345855142,"estimates_12-19-22"
"2010, 2015","MKD","arr",3.15925855950065,6.62388884370106,12.251356350777,"estimates_12-19-22"
"2010, 2015","MKD","percent_change_in_mmr",14.6118563046609,28.193446666223,45.8042561862762,"estimates_12-19-22"
"2015, 2020","MKD","arr",2.52686434579421,7.49306607081919,14.6616613445425,"estimates_12-19-22"
"2015, 2020","MKD","percent_change_in_mmr",11.8687660695934,31.2472396384011,51.9574472367063,"estimates_12-19-22"
"2016, 2020","MKD","arr",-2.70921170387914,2.70264852227906,10.5600532888304,"estimates_12-19-22"
